Name,Date,Open,High,Low,Close
Bitcoin,2017-06-15,1874.685,1901.0325,1659.72,1848.435
Bitcoin,2017-06-16,1852.1775000000002,1904.94,1788.8625000000002,1888.92
Bitcoin,2017-06-17,1885.5075000000002,2013.8925,1863.72,1991.91
Bitcoin,2017-06-18,1991.5124999999998,1996.5749999999998,1887.2475,1911.2175
Bitcoin,2017-06-19,1911.7725,1997.1374999999998,1911.7725,1942.1999999999998
Bitcoin,2017-06-20,1943.4450000000002,2072.5874999999996,1942.3650000000002,2041.3425
Bitcoin,2017-06-21,2032.0724999999998,2079.0075,1995.3000000000002,2016.8249999999998
Bitcoin,2017-06-22,2018.2725,2042.8049999999998,1981.77,2029.0575
Bitcoin,2017-06-23,2030.505,2073.8775,2029.7775,2058.6825
Bitcoin,2017-06-24,2053.89,2068.455,1937.3925,1956.54
Bitcoin,2017-06-25,1955.4375,2011.6950000000002,1914.09,1942.0575
Bitcoin,2017-06-26,1942.9275000000002,1961.4375,1782.2175,1858.8374999999999
Bitcoin,2017-06-27,1858.8374999999999,1914.3374999999999,1749.7424999999998,1914.3374999999999
Bitcoin,2017-06-28,1914.7725,1952.9850000000001,1863.315,1931.0925
Bitcoin,2017-06-29,1925.67,1941.6225,1882.8600000000001,1904.4900000000002
Bitcoin,2017-06-30,1904.4299999999998,1919.4375,1858.8224999999998,1860.63
Bitcoin,2017-07-01,1869.4499999999998,1886.4524999999999,1814.4225000000001,1825.9125000000001
Bitcoin,2017-07-02,1827.3000000000002,1885.71,1796.13,1879.8525
Bitcoin,2017-07-03,1873.92,1946.25,1860.3525,1923.045
Bitcoin,2017-07-04,1920.75,1973.6925,1919.5124999999998,1951.23
Bitcoin,2017-07-05,1952.1525,1966.9875000000002,1903.9125000000001,1951.4924999999998
Bitcoin,2017-07-06,1956.0749999999998,1962.54,1936.2675,1956.42
Bitcoin,2017-07-07,1956.4425,2187.105,1874.1525,1888.995
Bitcoin,2017-07-08,1890.2024999999999,1928.505,1869.2325,1928.505
Bitcoin,2017-07-09,1929.4575,1976.6174999999998,1888.1925,1888.83
Bitcoin,2017-07-10,1893.9375,1902.87,1740.8475,1779.42
Bitcoin,2017-07-11,1789.4175,1810.1025,1722.6075,1753.3425
Bitcoin,2017-07-12,1749.5774999999999,1817.7825,1706.355,1799.13
Bitcoin,2017-07-13,1802.0249999999999,1818.915,1755.6225,1768.4250000000002
Bitcoin,2017-07-14,1770.4425,1772.4375,1637.415,1675.005
Bitcoin,2017-07-15,1672.59,1673.355,1492.8075000000001,1499.145
Bitcoin,2017-07-16,1493.9850000000001,1544.0774999999999,1382.2725,1447.365
Bitcoin,2017-07-17,1449.465,1672.8674999999998,1449.465,1671.3075
Bitcoin,2017-07-18,1675.1399999999999,1790.7075,1623.5774999999999,1739.16
Bitcoin,2017-07-19,1742.31,1797.8775,1695.1725000000001,1705.0724999999998
Bitcoin,2017-07-20,1702.4175,2175.5249999999996,1702.4175,2113.2
Bitcoin,2017-07-21,2128.8075,2128.8075,1966.3874999999998,2000.8200000000002
Bitcoin,2017-07-22,2001.4725,2146.815,1993.2825,2107.59
Bitcoin,2017-07-23,2106.075,2124.1349999999998,1990.455,2047.8000000000002
Bitcoin,2017-07-24,2049.5249999999996,2082.945,2024.3925,2066.145
Bitcoin,2017-07-25,2068.125,2076.06,1860.72,1932.3600000000001
Bitcoin,2017-07-26,1933.3274999999999,1958.0700000000002,1838.1000000000001,1897.0874999999999
Bitcoin,2017-07-27,1904.0325,2019.9900000000002,1897.005,2003.835
Bitcoin,2017-07-28,2009.7975000000001,2173.0874999999996,2009.7975000000001,2106.7575
Bitcoin,2017-07-29,2105.265,2106.57,2019.6000000000001,2044.8374999999999
Bitcoin,2017-07-30,2043.2925,2068.8975,1983.6374999999998,2067.8849999999998
Bitcoin,2017-07-31,2072.43,2167.215,2040.4575,2156.505
Bitcoin,2017-08-01,2153.4750000000004,2191.0125,2014.2075,2038.6950000000002
Bitcoin,2017-08-02,2045.3475,2071.8975,2001.4425,2033.0025
Bitcoin,2017-08-03,2032.17,2109.9825,2013.855,2103.5475
Bitcoin,2017-08-04,2105.1974999999998,2174.4975,2057.79,2171.9175
Bitcoin,2017-08-05,2173.2225,2467.5075,2156.1225,2439.6825
Bitcoin,2017-08-06,2443.2075,2469.9674999999997,2366.7,2410.455
Bitcoin,2017-08-07,2409.585,2548.2599999999998,2385.6675,2534.205
Bitcoin,2017-08-08,2527.665,2613.6375,2509.3725,2564.955
Bitcoin,2017-08-09,2565.3,2567.07,2435.7525,2506.8525
Bitcoin,2017-08-10,2506.38,2590.0874999999996,2489.6025,2535.96
Bitcoin,2017-08-11,2530.3650000000002,2759.79,2529.09,2737.965
Bitcoin,2017-08-12,2737.9725,2962.44,2710.2749999999996,2913.5325000000003
Bitcoin,2017-08-13,2910.0299999999997,3156.2925000000005,2893.3500000000004,3054.945
Bitcoin,2017-08-14,3049.575,3243.8475,2991.87,3243.8475
Bitcoin,2017-08-15,3245.2425,3341.9775,2929.6349999999998,3136.4475
Bitcoin,2017-08-16,3150.255,3285.9224999999997,2995.815,3282.4725
Bitcoin,2017-08-17,3288.33,3363.5249999999996,3182.7825000000003,3248.7675
Bitcoin,2017-08-18,3243.255,3277.5975,3011.55,3120.465
Bitcoin,2017-08-19,3103.3125,3182.445,2977.9125000000004,3145.2749999999996
Bitcoin,2017-08-20,3141.9825,3147.2174999999997,3052.41,3065.745
Bitcoin,2017-08-21,3067.86,3081.8550000000005,2991.45,3001.305
Bitcoin,2017-08-22,2998.7625,3096.57,2755.935,3075.3900000000003
Bitcoin,2017-08-23,3066.7575,3191.835,3058.8075,3113.6400000000003
Bitcoin,2017-08-24,3103.2000000000003,3282.2925000000005,3097.695,3251.01
Bitcoin,2017-08-25,3249.615,3341.7749999999996,3230.5125000000003,3278.7000000000003
Bitcoin,2017-08-26,3279.045,3284.46,3202.1400000000003,3264.2999999999997
Bitcoin,2017-08-27,3258.8250000000003,3312.4425,3237.9674999999997,3287.16
Bitcoin,2017-08-28,3288.3374999999996,3302.9475,3168.4800000000005,3286.995
Bitcoin,2017-08-29,3291.9075000000003,3469.26,3264.0975,3434.2650000000003
Bitcoin,2017-08-30,3427.7699999999995,3469.8900000000003,3353.5575,3423.9750000000004
Bitcoin,2017-08-31,3416.6925,3552.0375000000004,3412.0499999999997,3527.5425000000005
Bitcoin,2017-09-01,3526.32,3669.0075,3508.8975,3669.0075
Bitcoin,2017-09-02,3676.065,3731.2799999999997,3351.93,3434.0775000000003
Bitcoin,2017-09-03,3438.9525000000003,3535.56,3313.1925,3437.2200000000003
Bitcoin,2017-09-04,3443.7225,3443.7225,3081.2999999999997,3177.2325
Bitcoin,2017-09-05,3171.2174999999997,3320.88,2998.5825,3282.3975
Bitcoin,2017-09-06,3282.4425,3462.9375,3282.4425,3447.84
Bitcoin,2017-09-07,3441.8550000000005,3491.2799999999997,3368.4975,3449.91
Bitcoin,2017-09-08,3453.87,3495.75,3056.3849999999998,3171.5625
Bitcoin,2017-09-09,3172.3575,3231.615,3085.5824999999995,3169.545
Bitcoin,2017-09-10,3172.005,3184.08,2963.2799999999997,3092.205
Bitcoin,2017-09-11,3091.8525,3196.2525,3074.5499999999997,3120.9525000000003
Bitcoin,2017-09-12,3126.66,3258.4874999999997,3063.915,3098.1075
Bitcoin,2017-09-13,3098.9849999999997,3098.9849999999997,2842.44,2911.9425
Bitcoin,2017-09-14,2906.5275,2940.45,2365.395,2366.2124999999996
Bitcoin,2017-09-15,2374.7250000000004,2800.0874999999996,2209.965,2728.14
Bitcoin,2017-09-16,2728.3125,2856.63,2615.8424999999997,2718.7799999999997
Bitcoin,2017-09-17,2704.71,2748.6075,2584.23,2687.16
Bitcoin,2017-09-18,2693.3175,3059.4225,2693.3175,3048.8999999999996
Bitcoin,2017-09-19,3055.3424999999997,3070.5525000000002,2901.6525,2943.7275
Bitcoin,2017-09-20,2937.27,3023.5425,2893.2975,2929.4624999999996
Bitcoin,2017-09-21,2926.1025,2937.315,2710.2225,2723.2799999999997
Bitcoin,2017-09-22,2721.015,2818.7025,2665.1475,2723.0249999999996
Bitcoin,2017-09-23,2722.44,2864.4075000000003,2695.935,2844.3
Bitcoin,2017-09-24,2847.1125,2847.1125,2750.175,2762.13
Bitcoin,2017-09-25,2761.185,2962.6875,2761.185,2944.5525000000002
Bitcoin,2017-09-26,2946.3075,2977.4175,2902.425,2919.2625
Bitcoin,2017-09-27,2919.705,3157.5375000000004,2913.6150000000002,3150.5025
Bitcoin,2017-09-28,3147.8475,3209.4825,3082.2749999999996,3131.0474999999997
Bitcoin,2017-09-29,3128.715,3160.9725,3029.4674999999997,3122.3025
Bitcoin,2017-09-30,3124.5824999999995,3268.8225,3120.6449999999995,3254.0325000000003
Bitcoin,2017-10-01,3255.7875000000004,3302.805,3202.3575,3302.805
Bitcoin,2017-10-02,3296.8575,3352.6724999999997,3283.0950000000003,3306.99
Bitcoin,2017-10-03,3306.3450000000003,3324.3525,3194.1675000000005,3238.1099999999997
Bitcoin,2017-10-04,3239.5275,3264.2325,3157.815,3172.0199999999995
Bitcoin,2017-10-05,3172.41,3271.9800000000005,3123.0375000000004,3246.3075
Bitcoin,2017-10-06,3243.3450000000003,3309.9525000000003,3240.3975,3278.1075
Bitcoin,2017-10-07,3277.0125000000003,3332.91,3240.7875000000004,3320.1675000000005
Bitcoin,2017-10-08,3322.2525,3468.1050000000005,3304.2300000000005,3457.8599999999997
Bitcoin,2017-10-09,3460.8900000000003,3659.0325000000003,3423.1875,3579.0150000000003
Bitcoin,2017-10-10,3582.1575000000003,3691.6275,3573.8250000000003,3586.4925
Bitcoin,2017-10-11,3591.9375,3655.2974999999997,3563.7225,3619.8599999999997
Bitcoin,2017-10-12,3622.185,4085.1825,3616.5,4085.1825
Bitcoin,2017-10-13,4098.12,4380.225,4077.6375000000003,4235.4075
Bitcoin,2017-10-14,4232.6475,4378.275,4193.7300000000005,4373.8425
Bitcoin,2017-10-15,4376.97,4389.36,4108.9574999999995,4258.6425
Bitcoin,2017-10-16,4265.6775,4332.1725,4158.1575,4294.1925
Bitcoin,2017-10-17,4306.1849999999995,4350.262500000001,4104.54,4204.1325
Bitcoin,2017-10-18,4202.865,4202.865,3863.58,4193.0175
Bitcoin,2017-10-19,4187.805,4308.262500000001,4148.295,4281.39
Bitcoin,2017-10-20,4281.0824999999995,4545.0824999999995,4220.4225,4508.5875
Bitcoin,2017-10-21,4497.5925,4646.16,4473.8025,4523.700000000001
Bitcoin,2017-10-22,4527.495,4557.195,4344.255,4506.3150000000005
Bitcoin,2017-10-23,4504.5,4556.6925,4299.3525,4447.74
Bitcoin,2017-10-24,4451.64,4451.64,4128.135,4144.9800000000005
Bitcoin,2017-10-25,4143.450000000001,4315.7474999999995,4048.41,4313.1
Bitcoin,2017-10-26,4310.9625,4482.6,4290.915,4428.6224999999995
Bitcoin,2017-10-27,4424.805,4491.2925000000005,4296.615,4335.674999999999
Bitcoin,2017-10-28,4340.865,4407.54,4266.8925,4314.8175
Bitcoin,2017-10-29,4315.83,4691.7825,4293.4349999999995,4615.387500000001
Bitcoin,2017-10-30,4586.137500000001,4661.2425,4530.637500000001,4597.8975
Bitcoin,2017-10-31,4599.015,4852.8225,4577.4974999999995,4851.299999999999
Bitcoin,2017-11-01,4830.7275,5075.4825,4783.41,5075.4825
Bitcoin,2017-11-02,5083.3275,5525.4974999999995,5069.04,5308.875
Bitcoin,2017-11-03,5315.6475,5595.9675,5252.205,5405.82
Bitcoin,2017-11-04,5373.36,5619.6449999999995,5273.46,5534.9625
Bitcoin,2017-11-05,5553.39,5713.11,5499.8925,5555.5575
Bitcoin,2017-11-06,5552.415,5584.3275,5255.4825,5267.07
Bitcoin,2017-11-07,5267.325000000001,5439.99,5267.325000000001,5358.285
Bitcoin,2017-11-08,5356.035,5832.3150000000005,5335.515,5594.7675
Bitcoin,2017-11-09,5585.1224999999995,5585.1224999999995,5326.14,5357.6849999999995
Bitcoin,2017-11-10,5380.2975,5484.0,4827.6525,4963.6050000000005
Bitcoin,2017-11-11,4963.9574999999995,5154.862499999999,4653.165,4768.200000000001
Bitcoin,2017-11-12,4721.5875,4968.7875,4139.2575,4462.5525
Bitcoin,2017-11-13,4453.6875,5108.3925,4383.2175,4919.6175
Bitcoin,2017-11-14,4921.11,5073.735,4846.3125,4976.8125
Bitcoin,2017-11-15,4976.07,5506.6875,4976.07,5486.655
Bitcoin,2017-11-16,5492.43,5975.535,5382.4349999999995,5903.7675
Bitcoin,2017-11-17,5890.1775,6003.4425,5670.8175,5781.7425
Bitcoin,2017-11-18,5772.9075,5913.7425,5597.58,5842.612499999999
Bitcoin,2017-11-19,5824.5225,6076.4325,5770.575000000001,6027.3675
Bitcoin,2017-11-20,6029.3025,6252.645,5962.0199999999995,6150.48
Bitcoin,2017-11-21,6154.305,6261.495,5822.0325,6053.445
Bitcoin,2017-11-22,6058.4625,6226.695,6056.6025,6190.162499999999
Bitcoin,2017-11-23,6174.285,6200.549999999999,6029.0775,6029.0775
Bitcoin,2017-11-24,6055.515,6280.62,5955.6975,6190.2675
Bitcoin,2017-11-25,6181.282499999999,6593.1900000000005,6143.362499999999,6593.1900000000005
Bitcoin,2017-11-26,6591.780000000001,7142.1975,6581.6925,6997.912499999999
Bitcoin,2017-11-27,7014.539999999999,7363.762500000001,7014.539999999999,7363.762500000001
Bitcoin,2017-11-28,7367.5725,7594.275000000001,7302.224999999999,7544.099999999999
Bitcoin,2017-11-29,7558.049999999999,8638.05,7200.772500000001,7416.4575
Bitcoin,2017-11-30,7430.092500000001,8100.75,6901.537499999999,7675.200000000001
Bitcoin,2017-12-01,7648.950000000001,8285.025000000001,7270.987499999999,8231.7
Bitcoin,2017-12-02,8233.724999999999,8490.150000000001,8178.825000000001,8305.95
Bitcoin,2017-12-03,8312.025000000001,8894.025000000001,8146.5,8492.400000000001
Bitcoin,2017-12-04,8486.55,8742.900000000001,8311.349999999999,8742.900000000001
Bitcoin,2017-12-05,8764.275000000001,9024.0,8703.45,8937.525000000001
Bitcoin,2017-12-06,8942.55,10776.825,8942.55,10718.625
Bitcoin,2017-12-07,10699.575,13424.775000000001,10542.974999999999,13424.775000000001
Bitcoin,2017-12-08,13352.175000000001,13765.050000000001,10752.675,12427.050000000001
Bitcoin,2017-12-09,12392.474999999999,12587.25,10256.175,11383.650000000001
Bitcoin,2017-12-10,11376.3,11887.95,9919.95,11591.55
Bitcoin,2017-12-11,11570.55,13135.425000000001,11553.599999999999,12702.599999999999
Bitcoin,2017-12-12,12689.849999999999,13336.349999999999,12428.699999999999,13061.550000000001
Bitcoin,2017-12-13,13125.0,13239.824999999999,12029.775000000001,12306.150000000001
Bitcoin,2017-12-14,12288.449999999999,12814.349999999999,12139.425,12423.0
Bitcoin,2017-12-15,12450.974999999999,13615.574999999999,12450.974999999999,13280.175000000001
Bitcoin,2017-12-16,13320.224999999999,14787.525000000001,13136.474999999999,14623.050000000001
Bitcoin,2017-12-17,14606.849999999999,15066.75,14230.574999999999,14355.599999999999
Bitcoin,2017-12-18,14329.800000000001,14528.25,13766.925000000001,14335.650000000001
Bitcoin,2017-12-19,14338.724999999999,14383.349999999999,12956.550000000001,13332.525000000001
Bitcoin,2017-12-20,13320.224999999999,13451.025000000001,12058.275000000001,12468.449999999999
Bitcoin,2017-12-21,12481.800000000001,13175.775000000001,11507.025000000001,11852.175
Bitcoin,2017-12-22,11923.5,11957.55,8874.75,10373.849999999999
Bitcoin,2017-12-23,10461.525000000001,11702.400000000001,10371.599999999999,11024.400000000001
Bitcoin,2017-12-24,10956.150000000001,10969.5,9560.775000000001,10444.349999999999
Bitcoin,2017-12-25,10496.925,10944.75,10086.675,10519.95
Bitcoin,2017-12-26,10527.45,12345.900000000001,10521.675,12074.849999999999
Bitcoin,2017-12-27,12122.625,12698.175000000001,11335.724999999999,11878.875
Bitcoin,2017-12-28,11898.075,11916.3,10452.974999999999,10954.875
Bitcoin,2017-12-29,11021.849999999999,11459.25,10730.25,10992.150000000001
Bitcoin,2017-12-30,11011.425,11011.425,9262.575,9714.150000000001
Bitcoin,2017-12-31,9673.275000000001,10783.05,9566.7,10617.3
Bitcoin,2018-01-01,10584.150000000001,10584.150000000001,9866.025000000001,10242.900000000001
Bitcoin,2018-01-02,10218.75,11583.45,9872.7,11236.575
Bitcoin,2018-01-03,11233.650000000001,11679.599999999999,11133.375,11400.75
Bitcoin,2018-01-04,11453.025000000001,11804.775000000001,10891.650000000001,11699.400000000001
Bitcoin,2018-01-05,11607.900000000001,13278.900000000001,11402.099999999999,13072.125
Bitcoin,2018-01-06,13096.574999999999,13284.300000000001,12573.449999999999,13145.25
Bitcoin,2018-01-07,13145.474999999999,13184.699999999999,12065.775000000001,12358.199999999999
Bitcoin,2018-01-08,12357.150000000001,12403.425000000001,10656.150000000001,11377.575
Bitcoin,2018-01-09,11342.775000000001,11623.125,10818.0,10946.55
Bitcoin,2018-01-10,10941.375,11229.974999999999,10268.400000000001,11229.974999999999
Bitcoin,2018-01-11,11226.150000000001,11264.099999999999,9829.425,10054.349999999999
Bitcoin,2018-01-12,10090.425,10672.425,9868.575,10485.45
Bitcoin,2018-01-13,10464.3,10994.625,10464.3,10770.150000000001
Bitcoin,2018-01-14,10778.099999999999,10883.849999999999,9951.0,10329.0
Bitcoin,2018-01-15,10325.474999999999,10834.125,10231.275000000001,10364.849999999999
Bitcoin,2018-01-16,10377.075,10382.325,7646.174999999999,8617.875
Bitcoin,2018-01-17,8573.325,8758.5,7051.717500000001,8391.45
Bitcoin,2018-01-18,8399.099999999999,9080.474999999999,8206.875,8606.175
Bitcoin,2018-01-19,8572.349999999999,8994.599999999999,8379.075,8705.55
Bitcoin,2018-01-20,8742.150000000001,9827.25,8742.150000000001,9674.400000000001
Bitcoin,2018-01-21,9666.900000000001,9671.925,8466.150000000001,8700.075
Bitcoin,2018-01-22,8724.825,8974.8,7680.150000000001,8198.55
Bitcoin,2018-01-23,8208.375,8533.2,7597.275000000001,8151.299999999999
Bitcoin,2018-01-24,8177.549999999999,8626.05,7979.849999999999,8519.55
Bitcoin,2018-01-25,8566.275000000001,8839.275000000001,8293.05,8444.55
Bitcoin,2018-01-26,8442.0,8742.525000000001,7852.724999999999,8378.55
Bitcoin,2018-01-27,8381.175,8711.175,8241.900000000001,8580.525000000001
Bitcoin,2018-01-28,8606.474999999999,9030.224999999999,8606.474999999999,8839.724999999999
Bitcoin,2018-01-29,8816.625,8906.7,8384.400000000001,8472.3
Bitcoin,2018-01-30,8480.099999999999,8480.400000000001,7527.150000000001,7579.724999999999
Bitcoin,2018-01-31,7581.150000000001,7786.200000000001,7333.0650000000005,7665.825000000001
Bitcoin,2018-02-01,7677.974999999999,7716.599999999999,6609.210000000001,6877.905000000001
Bitcoin,2018-02-02,6856.710000000001,6856.710000000001,5847.3675,6623.0625
Bitcoin,2018-02-03,6639.09,7073.0625,6188.7225,6881.1825
Bitcoin,2018-02-04,6881.775000000001,7001.1525,6023.415,6207.7575
Bitcoin,2018-02-05,6202.905000000001,6273.63,5067.51,5216.4525
Bitcoin,2018-02-06,5288.8125,5888.025,4536.195,5815.5
Bitcoin,2018-02-07,5816.6175,6381.8325,5427.5925,5715.975
Bitcoin,2018-02-08,5728.3949999999995,6419.0775,5728.3949999999995,6199.1925
Bitcoin,2018-02-09,6203.88,6552.735,5913.5325,6552.735
Bitcoin,2018-02-10,6540.0599999999995,6841.912499999999,6221.602499999999,6466.424999999999
Bitcoin,2018-02-11,6462.0975,6462.0975,5948.325000000001,6097.4775
Bitcoin,2018-02-12,6106.0725,6739.4400000000005,6106.0725,6694.9275
Bitcoin,2018-02-13,6695.039999999999,6718.852499999999,6341.5575,6448.7325
Bitcoin,2018-02-14,6449.9400000000005,7138.905000000001,6449.9400000000005,7120.9725
Bitcoin,2018-02-15,7116.24,7676.099999999999,7046.6849999999995,7624.799999999999
Bitcoin,2018-02-16,7601.775000000001,7743.075000000001,7368.615,7675.424999999999
Bitcoin,2018-02-17,7655.625,8354.625,7612.049999999999,8334.525000000001
Bitcoin,2018-02-18,8342.55,8512.349999999999,7744.5,7913.849999999999
Bitcoin,2018-02-19,7914.450000000001,8455.349999999999,7884.900000000001,8418.974999999999
Bitcoin,2018-02-20,8423.849999999999,8968.875,8423.849999999999,8552.775000000001
Bitcoin,2018-02-21,8529.150000000001,8563.875,7859.325000000001,8017.799999999999
Bitcoin,2018-02-22,7995.299999999999,8279.325,7454.3175,7503.75
Bitcoin,2018-02-23,7452.8025,7865.474999999999,7300.92,7725.825000000001
Bitcoin,2018-02-24,7715.775000000001,7947.900000000001,7160.227499999999,7359.8025
Bitcoin,2018-02-25,7347.3150000000005,7442.414999999999,7055.295,7248.5475
Bitcoin,2018-02-26,7252.0725,7856.25,7126.2975,7775.025000000001
Bitcoin,2018-02-27,7795.424999999999,8158.875,7684.575000000001,8044.200000000001
Bitcoin,2018-02-28,8015.400000000001,8317.349999999999,7794.825000000001,7798.424999999999
Bitcoin,2018-03-01,7788.75,8289.224999999999,7764.525000000001,8213.25
Bitcoin,2018-03-02,8233.05,8391.75,8137.575000000001,8314.8
Bitcoin,2018-03-03,8326.425,8646.150000000001,8251.8,8617.275000000001
Bitcoin,2018-03-04,8623.05,8634.45,8352.075,8634.45
Bitcoin,2018-03-05,8649.3,8778.075,8582.925,8679.974999999999
Bitcoin,2018-03-06,8625.075,8625.075,8020.724999999999,8084.924999999999
Bitcoin,2018-03-07,8102.924999999999,8197.125,7269.09,7474.1775
Bitcoin,2018-03-08,7463.58,7610.549999999999,7001.9025,7046.2575
Bitcoin,2018-03-09,7061.0175,7099.762500000001,6384.772500000001,7003.162499999999
Bitcoin,2018-03-10,7012.9425,7148.49,6621.352499999999,6649.5
Bitcoin,2018-03-11,6639.585000000001,7283.9175,6455.34,7183.9725
Bitcoin,2018-03-12,7202.1975,7453.125,6717.3225,6903.84
Bitcoin,2018-03-13,6879.780000000001,7102.785,6718.6425,6896.137500000001
Bitcoin,2018-03-14,6910.987499999999,7016.887500000001,6051.4425,6202.3575
Bitcoin,2018-03-15,6218.07,6321.262500000001,5837.2875,6225.645
Bitcoin,2018-03-16,6242.1825,6438.862499999999,6003.9825,6253.762500000001
Bitcoin,2018-03-17,6241.4325,6259.897500000001,5859.615,5937.66
Bitcoin,2018-03-18,5917.89,6184.1325,5548.4925,6167.76
Bitcoin,2018-03-19,6258.09,6506.9025,6136.799999999999,6472.987499999999
Bitcoin,2018-03-20,6464.7525000000005,6788.265,6292.4175,6685.102499999999
Bitcoin,2018-03-21,6703.11,6883.0275,6634.7474999999995,6696.960000000001
Bitcoin,2018-03-22,6704.58,6825.532499999999,6423.674999999999,6546.352499999999
Bitcoin,2018-03-23,6552.1875,6659.715,6270.465,6659.715
Bitcoin,2018-03-24,6676.462500000001,6747.135,6499.275000000001,6501.09
Bitcoin,2018-03-25,6459.6075,6511.5075,6336.825000000001,6371.835000000001
Bitcoin,2018-03-26,6373.852499999999,6397.5599999999995,5941.0725,6157.049999999999
Bitcoin,2018-03-27,6150.0,6174.585000000001,5847.96,5874.78
Bitcoin,2018-03-28,5877.6224999999995,6092.1675000000005,5856.8775000000005,5965.86
Bitcoin,2018-03-29,5984.3025,5995.7474999999995,5311.035,5374.275
Bitcoin,2018-03-30,5378.5875,5457.495,5012.9475,5167.89
Bitcoin,2018-03-31,5169.36,5405.887500000001,5147.64,5230.1475
Bitcoin,2018-04-01,5252.295,5295.7125,4895.1525,5133.1725
Bitcoin,2018-04-02,5133.6449999999995,5351.6025,5112.4349999999995,5312.85
Bitcoin,2018-04-03,5326.695,5648.205,5304.3675,5592.0824999999995
Bitcoin,2018-04-04,5592.3075,5602.41,5102.91,5140.38
Bitcoin,2018-04-05,5136.487499999999,5200.365,4983.6,5108.6025
Bitcoin,2018-04-06,5111.97,5143.1175,4931.25,4977.24
Bitcoin,2018-04-07,4972.8825,5287.905,4972.8825,5183.3175
Bitcoin,2018-04-08,5189.985,5333.67,5189.985,5267.64
Bitcoin,2018-04-09,5283.24,5383.5824999999995,4996.4925,5078.0475
Bitcoin,2018-04-10,5096.58,5154.3075,5028.112499999999,5126.07
Bitcoin,2018-04-11,5132.6025,5226.24,5113.1925,5226.24
Bitcoin,2018-04-12,5216.535,5924.4225,5104.8825,5916.9375
Bitcoin,2018-04-13,5925.8175,6137.97,5819.1975,5921.97
Bitcoin,2018-04-14,5906.0025000000005,6105.5325,5884.5,5989.68
Bitcoin,2018-04-15,5999.4974999999995,6253.8150000000005,5999.4974999999995,6246.8325
Bitcoin,2018-04-16,6253.1775,6278.362499999999,5944.2975,6044.0025000000005
Bitcoin,2018-04-17,6053.745,6214.469999999999,5911.29,5926.5675
Bitcoin,2018-04-18,5958.3225,6148.349999999999,5914.5075,6122.5650000000005
Bitcoin,2018-04-19,6119.4525,6224.0175,6104.085,6220.7325
Bitcoin,2018-04-20,6215.16,6660.1725,6183.405000000001,6634.3724999999995
Bitcoin,2018-04-21,6636.592500000001,6748.1775,6489.112499999999,6671.6849999999995
Bitcoin,2018-04-22,6693.795,6751.23,6584.7075,6601.844999999999
Bitcoin,2018-04-23,6595.7925,6718.912499999999,6591.6075,6698.16
Bitcoin,2018-04-24,6700.755,7299.4575,6695.8724999999995,7273.125
Bitcoin,2018-04-25,7275.772500000001,7308.99,6599.88,6634.305
Bitcoin,2018-04-26,6650.49,6961.1325,6545.3175,6961.1325
Bitcoin,2018-04-27,6967.9725,7031.602499999999,6740.287499999999,6740.287499999999
Bitcoin,2018-04-28,6704.4525,7059.0675,6698.9925,7011.36
Bitcoin,2018-04-29,7009.8075,7148.6175,6895.282499999999,7064.3099999999995
Bitcoin,2018-04-30,7069.5825,7107.855,6875.1075,6930.412499999999
Bitcoin,2018-05-01,6938.602499999999,6941.91,6668.287499999999,6839.2575
Bitcoin,2018-05-02,6828.450000000001,6942.39,6761.355,6926.9400000000005
Bitcoin,2018-05-03,6925.477499999999,7348.7474999999995,6891.112499999999,7307.895
Bitcoin,2018-05-04,7271.625,7334.400000000001,7189.469999999999,7275.57
Bitcoin,2018-05-05,7275.210000000001,7473.375,7271.34,7393.612499999999
Bitcoin,2018-05-06,7383.9825,7455.105,7098.9375,7241.099999999999
Bitcoin,2018-05-07,7234.2525000000005,7249.387500000001,6923.647500000001,7029.7575
Bitcoin,2018-05-08,7035.6525,7097.0625,6845.8275,6926.115
Bitcoin,2018-05-09,6917.7975,7031.07,6773.715,6993.885
Bitcoin,2018-05-10,6994.469999999999,7047.030000000001,6780.39,6782.955
Bitcoin,2018-05-11,6789.719999999999,6789.719999999999,6295.844999999999,6331.1175
Bitcoin,2018-05-12,6331.08,6498.645,6167.625,6378.6675
Bitcoin,2018-05-13,6386.6175,6580.162499999999,6296.34,6542.955
Bitcoin,2018-05-14,6534.825000000001,6660.84,6275.977499999999,6537.592500000001
Bitcoin,2018-05-15,6528.8925,6627.1425,6342.337500000001,6382.785
Bitcoin,2018-05-16,6378.3075,6381.3225,6131.6175,6276.6224999999995
Bitcoin,2018-05-17,6277.537499999999,6334.155000000001,6040.59,6070.74
Bitcoin,2018-05-18,6068.8724999999995,6205.59,5981.115,6188.227499999999
Bitcoin,2018-05-19,6191.7975,6279.045,6137.512500000001,6185.385
Ethereum,2015-08-07,2.1225,2.6550000000000002,1.8900000000000001,2.0775
Ethereum,2015-08-08,2.0925000000000002,2.0999999999999996,0.53604375,0.56499375
Ethereum,2015-08-09,0.529602,0.6598575,0.47189324999999993,0.52642275
Ethereum,2015-08-10,0.53549175,0.5473905,0.47740949999999993,0.531336
Ethereum,2015-08-11,0.53106525,0.8474999999999999,0.49742625,0.8025
Ethereum,2015-08-12,0.795,0.9675,0.662706,0.915
